Portfolio_Name,As_of_Date,Fund_ID,Fund,Benchmark,Fund_Return,Benchmark_Return
Growth Portfolio,2013-10-31,F-108,MSEQX,Russell 1000 Growth Index,89783,61590
Growth Portfolio,2013-09-30,F-108,MSEQX,Russell 1000 Growth Index,86515,58981
Growth Portfolio,2013-08-31,F-108,MSEQX,Russell 1000 Growth Index,80124,56465
Growth Portfolio,2013-07-31,F-108,MSEQX,Russell 1000 Growth Index,79222,57450
Growth Portfolio,2013-06-30,F-108,MSEQX,Russell 1000 Growth Index,73801,54557
Growth Portfolio,2013-05-31,F-108,MSEQX,Russell 1000 Growth Index,74093,55603
Growth Portfolio,2013-04-30,F-108,MSEQX,Russell 1000 Growth Index,71494,54589
Growth Portfolio,2013-03-31,F-108,MSEQX,Russell 1000 Growth Index,69600,53455
Growth Portfolio,2013-02-28,F-108,MSEQX,Russell 1000 Growth Index,67924,51522
Growth Portfolio,2013-01-31,F-108,MSEQX,Russell 1000 Growth Index,68386,50889
Growth Portfolio,2012-12-31,F-108,MSEQX,Russell 1000 Growth Index,65690,48797
Growth Portfolio,2012-11-30,F-108,MSEQX,Russell 1000 Growth Index,65493,48811
Growth Portfolio,2012-10-31,F-108,MSEQX,Russell 1000 Growth Index,62636,48007
Growth Portfolio,2012-09-30,F-108,MSEQX,Russell 1000 Growth Index,65323,49450
Growth Portfolio,2012-08-31,F-108,MSEQX,Russell 1000 Growth Index,62491,48499
Growth Portfolio,2012-07-31,F-108,MSEQX,Russell 1000 Growth Index,61740,47228
Growth Portfolio,2012-06-30,F-108,MSEQX,Russell 1000 Growth Index,63214,46604
Growth Portfolio,2012-05-31,F-108,MSEQX,Russell 1000 Growth Index,61568,45372
Growth Portfolio,2012-04-30,F-108,MSEQX,Russell 1000 Growth Index,67548,48481
Growth Portfolio,2012-03-31,F-108,MSEQX,Russell 1000 Growth Index,68952,48556
Growth Portfolio,2012-02-29,F-108,MSEQX,Russell 1000 Growth Index,65223,47010
Growth Portfolio,2012-01-31,F-108,MSEQX,Russell 1000 Growth Index,61543,44865
Growth Portfolio,2011-12-31,F-108,MSEQX,Russell 1000 Growth Index,56798,42337
Growth Portfolio,2011-11-30,F-108,MSEQX,Russell 1000 Growth Index,58372,42474
Growth Portfolio,2011-10-31,F-108,MSEQX,Russell 1000 Growth Index,60188,42478
Growth Portfolio,2011-09-30,F-108,MSEQX,Russell 1000 Growth Index,55176,38278
Growth Portfolio,2011-08-31,F-108,MSEQX,Russell 1000 Growth Index,61785,41322
Growth Portfolio,2011-07-31,F-108,MSEQX,Russell 1000 Growth Index,65538,43625
Growth Portfolio,2011-06-30,F-108,MSEQX,Russell 1000 Growth Index,64070,44066
Growth Portfolio,2011-05-31,F-108,MSEQX,Russell 1000 Growth Index,64698,44707
Growth Portfolio,2011-04-30,F-108,MSEQX,Russell 1000 Growth Index,65616,45200
Growth Portfolio,2011-03-31,F-108,MSEQX,Russell 1000 Growth Index,62621,43735
Growth Portfolio,2011-02-28,F-108,MSEQX,Russell 1000 Growth Index,61461,43682
Growth Portfolio,2011-01-31,F-108,MSEQX,Russell 1000 Growth Index,59770,42297
Growth Portfolio,2010-12-31,F-108,MSEQX,Russell 1000 Growth Index,58562,41248
Growth Portfolio,2010-11-30,F-108,MSEQX,Russell 1000 Growth Index,56871,39094
Growth Portfolio,2010-10-31,F-108,MSEQX,Russell 1000 Growth Index,55663,38645
Growth Portfolio,2010-09-30,F-108,MSEQX,Russell 1000 Growth Index,52256,36884
Growth Portfolio,2010-08-31,F-108,MSEQX,Russell 1000 Growth Index,46579,33335
Growth Portfolio,2010-07-31,F-108,MSEQX,Russell 1000 Growth Index,48053,34968
Growth Portfolio,2010-06-30,F-108,MSEQX,Russell 1000 Growth Index,44597,32640
Growth Portfolio,2010-05-31,F-108,MSEQX,Russell 1000 Growth Index,47544,34542
Growth Portfolio,2010-04-30,F-108,MSEQX,Russell 1000 Growth Index,51047,37397
Growth Portfolio,2010-03-31,F-108,MSEQX,Russell 1000 Growth Index,49888,36983
Growth Portfolio,2010-02-28,F-108,MSEQX,Russell 1000 Growth Index,46264,34961
Growth Portfolio,2010-01-31,F-108,MSEQX,Russell 1000 Growth Index,45032,33800
Growth Portfolio,2009-12-31,F-108,MSEQX,Russell 1000 Growth Index,47568,35342
Growth Portfolio,2009-11-30,F-108,MSEQX,Russell 1000 Growth Index,45685,34282
Growth Portfolio,2009-10-31,F-108,MSEQX,Russell 1000 Growth Index,42988,32298
Growth Portfolio,2009-09-30,F-108,MSEQX,Russell 1000 Growth Index,43903,32742
Growth Portfolio,2009-08-31,F-108,MSEQX,Russell 1000 Growth Index,41013,31406
Growth Portfolio,2009-07-31,F-108,MSEQX,Russell 1000 Growth Index,40074,30768
Growth Portfolio,2009-06-30,F-108,MSEQX,Russell 1000 Growth Index,36654,28727
Growth Portfolio,2009-05-31,F-108,MSEQX,Russell 1000 Growth Index,37015,28409
Growth Portfolio,2009-04-30,F-108,MSEQX,Russell 1000 Growth Index,35450,27068
Growth Portfolio,2009-03-31,F-108,MSEQX,Russell 1000 Growth Index,30272,24697
Growth Portfolio,2009-02-28,F-108,MSEQX,Russell 1000 Growth Index,27502,22674
Growth Portfolio,2009-01-31,F-108,MSEQX,Russell 1000 Growth Index,28779,24519
Growth Portfolio,2008-12-31,F-108,MSEQX,Russell 1000 Growth Index,29188,25758
Growth Portfolio,2008-11-30,F-108,MSEQX,Russell 1000 Growth Index,29022,25300
Growth Portfolio,2008-10-31,F-108,MSEQX,Russell 1000 Growth Index,34206,27486
Growth Portfolio,2008-09-30,F-108,MSEQX,Russell 1000 Growth Index,41969,33360
Growth Portfolio,2008-08-31,F-108,MSEQX,Russell 1000 Growth Index,49517,37729
Growth Portfolio,2008-07-31,F-108,MSEQX,Russell 1000 Growth Index,50209,37327
Growth Portfolio,2008-06-30,F-108,MSEQX,Russell 1000 Growth Index,52970,38050
Growth Portfolio,2008-05-31,F-108,MSEQX,Russell 1000 Growth Index,58410,41004
Growth Portfolio,2008-04-30,F-108,MSEQX,Russell 1000 Growth Index,56382,39554
Growth Portfolio,2008-03-31,F-108,MSEQX,Russell 1000 Growth Index,51658,37581
Growth Portfolio,2008-02-29,F-108,MSEQX,Russell 1000 Growth Index,51634,37811
Growth Portfolio,2008-01-31,F-108,MSEQX,Russell 1000 Growth Index,53805,38577
Growth Portfolio,2007-12-31,F-108,MSEQX,Russell 1000 Growth Index,58935,41840
Growth Portfolio,2007-11-30,F-108,MSEQX,Russell 1000 Growth Index,58980,41992
Growth Portfolio,2007-10-31,F-108,MSEQX,Russell 1000 Growth Index,62972,43598
Growth Portfolio,2007-09-30,F-108,MSEQX,Russell 1000 Growth Index,58291,42163
Growth Portfolio,2007-08-31,F-108,MSEQX,Russell 1000 Growth Index,53467,40467
Growth Portfolio,2007-07-31,F-108,MSEQX,Russell 1000 Growth Index,51661,39833
Growth Portfolio,2007-06-30,F-108,MSEQX,Russell 1000 Growth Index,52921,40460
Growth Portfolio,2007-05-31,F-108,MSEQX,Russell 1000 Growth Index,54156,41073
Growth Portfolio,2007-04-30,F-108,MSEQX,Russell 1000 Growth Index,51732,39647
Growth Portfolio,2007-03-31,F-108,MSEQX,Russell 1000 Growth Index,49546,37864
Growth Portfolio,2007-02-28,F-108,MSEQX,Russell 1000 Growth Index,49237,37660
Growth Portfolio,2007-01-31,F-108,MSEQX,Russell 1000 Growth Index,50259,38381
Growth Portfolio,2006-12-31,F-108,MSEQX,Russell 1000 Growth Index,48192,37419
Growth Portfolio,2006-11-30,F-108,MSEQX,Russell 1000 Growth Index,48611,37293
Growth Portfolio,2006-10-31,F-108,MSEQX,Russell 1000 Growth Index,47304,36567
Growth Portfolio,2006-09-30,F-108,MSEQX,Russell 1000 Growth Index,45071,35326
Growth Portfolio,2006-08-31,F-108,MSEQX,Russell 1000 Growth Index,43788,34381
Growth Portfolio,2006-07-31,F-108,MSEQX,Russell 1000 Growth Index,42790,33341
Growth Portfolio,2006-06-30,F-108,MSEQX,Russell 1000 Growth Index,44928,33988
Growth Portfolio,2006-05-31,F-108,MSEQX,Russell 1000 Growth Index,44239,34123
Growth Portfolio,2006-04-30,F-108,MSEQX,Russell 1000 Growth Index,46971,35320
Growth Portfolio,2006-03-31,F-108,MSEQX,Russell 1000 Growth Index,46544,35368
Growth Portfolio,2006-02-28,F-108,MSEQX,Russell 1000 Growth Index,46116,34853
Growth Portfolio,2006-01-31,F-108,MSEQX,Russell 1000 Growth Index,47708,34909
Growth Portfolio,2005-12-31,F-108,MSEQX,Russell 1000 Growth Index,46306,34306
Growth Portfolio,2005-11-30,F-108,MSEQX,Russell 1000 Growth Index,46437,34414
Growth Portfolio,2005-10-31,F-108,MSEQX,Russell 1000 Growth Index,43398,32991
Growth Portfolio,2005-09-30,F-108,MSEQX,Russell 1000 Growth Index,42899,33315
Growth Portfolio,2005-08-31,F-108,MSEQX,Russell 1000 Growth Index,41807,33162
Growth Portfolio,2005-07-31,F-108,MSEQX,Russell 1000 Growth Index,42401,33595
Growth Portfolio,2005-06-30,F-108,MSEQX,Russell 1000 Growth Index,40085,32029
Growth Portfolio,2005-05-31,F-108,MSEQX,Russell 1000 Growth Index,39540,32148
Growth Portfolio,2005-04-30,F-108,MSEQX,Russell 1000 Growth Index,36790,30664
Growth Portfolio,2005-03-31,F-108,MSEQX,Russell 1000 Growth Index,37857,31259
Growth Portfolio,2005-02-28,F-108,MSEQX,Russell 1000 Growth Index,38521,31840
Growth Portfolio,2005-01-31,F-108,MSEQX,Russell 1000 Growth Index,38450,31504
Growth Portfolio,2004-12-31,F-108,MSEQX,Russell 1000 Growth Index,40014,32591
Growth Portfolio,2004-11-30,F-108,MSEQX,Russell 1000 Growth Index,38622,31362
Growth Portfolio,2004-10-31,F-108,MSEQX,Russell 1000 Growth Index,36947,30319
Growth Portfolio,2004-09-30,F-108,MSEQX,Russell 1000 Growth Index,36333,29853
Growth Portfolio,2004-08-31,F-108,MSEQX,Russell 1000 Growth Index,35390,29572
Growth Portfolio,2004-07-31,F-108,MSEQX,Russell 1000 Growth Index,35555,29719
Growth Portfolio,2004-06-30,F-108,MSEQX,Russell 1000 Growth Index,38079,31499
Growth Portfolio,2004-05-31,F-108,MSEQX,Russell 1000 Growth Index,37702,31110
Growth Portfolio,2004-04-30,F-108,MSEQX,Russell 1000 Growth Index,36758,30541
Growth Portfolio,2004-03-31,F-108,MSEQX,Russell 1000 Growth Index,37419,30900
Growth Portfolio,2004-02-29,F-108,MSEQX,Russell 1000 Growth Index,37961,31485
Growth Portfolio,2004-01-31,F-108,MSEQX,Russell 1000 Growth Index,37843,31286
Growth Portfolio,2003-12-31,F-108,MSEQX,Russell 1000 Growth Index,37136,30660
Growth Portfolio,2003-11-30,F-108,MSEQX,Russell 1000 Growth Index,35847,29635
Growth Portfolio,2003-10-31,F-108,MSEQX,Russell 1000 Growth Index,35730,29328
Growth Portfolio,2003-09-30,F-108,MSEQX,Russell 1000 Growth Index,33754,27768
Growth Portfolio,2003-08-31,F-108,MSEQX,Russell 1000 Growth Index,34365,28069
Growth Portfolio,2003-07-31,F-108,MSEQX,Russell 1000 Growth Index,33754,27387
Growth Portfolio,2003-06-30,F-108,MSEQX,Russell 1000 Growth Index,32975,26722
Growth Portfolio,2003-05-31,F-108,MSEQX,Russell 1000 Growth Index,32599,26359
Growth Portfolio,2003-04-30,F-108,MSEQX,Russell 1000 Growth Index,31353,25106
Growth Portfolio,2003-03-31,F-108,MSEQX,Russell 1000 Growth Index,29306,23378
Growth Portfolio,2003-02-28,F-108,MSEQX,Russell 1000 Growth Index,28318,22951
Growth Portfolio,2003-01-31,F-108,MSEQX,Russell 1000 Growth Index,28624,23057
Growth Portfolio,2002-12-31,F-108,MSEQX,Russell 1000 Growth Index,29377,23630
Growth Portfolio,2002-11-30,F-108,MSEQX,Russell 1000 Growth Index,31656,25383
Growth Portfolio,2002-10-31,F-108,MSEQX,Russell 1000 Growth Index,30389,24076
Growth Portfolio,2002-09-30,F-108,MSEQX,Russell 1000 Growth Index,27737,22053
Growth Portfolio,2002-08-31,F-108,MSEQX,Russell 1000 Growth Index,30694,24605
Growth Portfolio,2002-07-31,F-108,MSEQX,Russell 1000 Growth Index,30741,24532
Growth Portfolio,2002-06-30,F-108,MSEQX,Russell 1000 Growth Index,33416,25959
Growth Portfolio,2002-05-31,F-108,MSEQX,Russell 1000 Growth Index,36162,28605
Growth Portfolio,2002-04-30,F-108,MSEQX,Russell 1000 Growth Index,36725,29314
Growth Portfolio,2002-03-31,F-108,MSEQX,Russell 1000 Growth Index,39353,31919
Growth Portfolio,2002-02-28,F-108,MSEQX,Russell 1000 Growth Index,38227,30852
Growth Portfolio,2002-01-31,F-108,MSEQX,Russell 1000 Growth Index,39588,32188
Growth Portfolio,2001-12-31,F-108,MSEQX,Russell 1000 Growth Index,40574,32767
Growth Portfolio,2001-11-30,F-108,MSEQX,Russell 1000 Growth Index,40644,32828
Growth Portfolio,2001-10-31,F-108,MSEQX,Russell 1000 Growth Index,37359,29951
Growth Portfolio,2001-09-30,F-108,MSEQX,Russell 1000 Growth Index,35998,28458
Growth Portfolio,2001-08-31,F-108,MSEQX,Russell 1000 Growth Index,38649,31614
Growth Portfolio,2001-07-31,F-108,MSEQX,Russell 1000 Growth Index,41442,34430
Growth Portfolio,2001-06-30,F-108,MSEQX,Russell 1000 Growth Index,42599,35312
Growth Portfolio,2001-05-31,F-108,MSEQX,Russell 1000 Growth Index,43460,36150
Growth Portfolio,2001-04-30,F-108,MSEQX,Russell 1000 Growth Index,43297,36690
Growth Portfolio,2001-03-31,F-108,MSEQX,Russell 1000 Growth Index,39014,32570
Growth Portfolio,2001-02-28,F-108,MSEQX,Russell 1000 Growth Index,43856,36547
Growth Portfolio,2001-01-31,F-108,MSEQX,Russell 1000 Growth Index,50001,44021
Growth Portfolio,2000-12-31,F-108,MSEQX,Russell 1000 Growth Index,47720,41176
Growth Portfolio,2000-11-30,F-108,MSEQX,Russell 1000 Growth Index,48477,42522
Growth Portfolio,2000-10-31,F-108,MSEQX,Russell 1000 Growth Index,55142,49873
Growth Portfolio,2000-09-30,F-108,MSEQX,Russell 1000 Growth Index,56297,52350
Growth Portfolio,2000-08-31,F-108,MSEQX,Russell 1000 Growth Index,60696,57820
Growth Portfolio,2000-07-31,F-108,MSEQX,Russell 1000 Growth Index,56564,53019
Growth Portfolio,2000-06-30,F-108,MSEQX,Russell 1000 Growth Index,57439,55326
Growth Portfolio,2000-05-31,F-108,MSEQX,Russell 1000 Growth Index,54224,51428
Growth Portfolio,2000-04-30,F-108,MSEQX,Russell 1000 Growth Index,56576,54155
Growth Portfolio,2000-03-31,F-108,MSEQX,Russell 1000 Growth Index,59317,56861
Growth Portfolio,2000-02-29,F-108,MSEQX,Russell 1000 Growth Index,54332,53063
Growth Portfolio,2000-01-31,F-108,MSEQX,Russell 1000 Growth Index,52692,50590
Growth Portfolio,1999-12-31,F-108,MSEQX,Russell 1000 Growth Index,54030,53078
Growth Portfolio,1999-11-30,F-108,MSEQX,Russell 1000 Growth Index,49132,48078
Growth Portfolio,1999-10-31,F-108,MSEQX,Russell 1000 Growth Index,46877,45617
Growth Portfolio,1999-09-30,F-108,MSEQX,Russell 1000 Growth Index,44296,42414
Growth Portfolio,1999-08-31,F-108,MSEQX,Russell 1000 Growth Index,44012,43324
Growth Portfolio,1999-07-31,F-108,MSEQX,Russell 1000 Growth Index,43626,42627
Growth Portfolio,1999-06-30,F-108,MSEQX,Russell 1000 Growth Index,44699,44027
Growth Portfolio,1999-05-31,F-108,MSEQX,Russell 1000 Growth Index,41388,41145
Growth Portfolio,1999-04-30,F-108,MSEQX,Russell 1000 Growth Index,42160,42449
Growth Portfolio,1999-03-31,F-108,MSEQX,Russell 1000 Growth Index,41530,42395
Growth Portfolio,1999-02-28,F-108,MSEQX,Russell 1000 Growth Index,39396,40274
Growth Portfolio,1999-01-31,F-108,MSEQX,Russell 1000 Growth Index,40941,42202
Growth Portfolio,1998-12-31,F-108,MSEQX,Russell 1000 Growth Index,38706,39861
Growth Portfolio,1998-11-30,F-108,MSEQX,Russell 1000 Growth Index,35970,36564
Growth Portfolio,1998-10-31,F-108,MSEQX,Russell 1000 Growth Index,34076,33980
Growth Portfolio,1998-09-30,F-108,MSEQX,Russell 1000 Growth Index,31537,31452
Growth Portfolio,1998-08-31,F-108,MSEQX,Russell 1000 Growth Index,30170,29208
Growth Portfolio,1998-07-31,F-108,MSEQX,Russell 1000 Growth Index,36615,34365
Growth Portfolio,1998-06-30,F-108,MSEQX,Russell 1000 Growth Index,37583,34594
Growth Portfolio,1998-05-31,F-108,MSEQX,Russell 1000 Growth Index,36393,32598
Growth Portfolio,1998-04-30,F-108,MSEQX,Russell 1000 Growth Index,37008,33550
Growth Portfolio,1998-03-31,F-108,MSEQX,Russell 1000 Growth Index,37948,33092
Growth Portfolio,1998-02-28,F-108,MSEQX,Russell 1000 Growth Index,36259,31823
Growth Portfolio,1998-01-31,F-108,MSEQX,Russell 1000 Growth Index,33111,29597
Growth Portfolio,1997-12-31,F-108,MSEQX,Russell 1000 Growth Index,32516,28738
Growth Portfolio,1997-11-30,F-108,MSEQX,Russell 1000 Growth Index,31045,28419
Growth Portfolio,1997-10-31,F-108,MSEQX,Russell 1000 Growth Index,30184,27261
Growth Portfolio,1997-09-30,F-108,MSEQX,Russell 1000 Growth Index,31298,28308
Growth Portfolio,1997-08-31,F-108,MSEQX,Russell 1000 Growth Index,29054,26980
Growth Portfolio,1997-07-31,F-108,MSEQX,Russell 1000 Growth Index,30421,28657
Growth Portfolio,1997-06-30,F-108,MSEQX,Russell 1000 Growth Index,28147,26329
Growth Portfolio,1997-05-31,F-108,MSEQX,Russell 1000 Growth Index,26969,25316
Growth Portfolio,1997-04-30,F-108,MSEQX,Russell 1000 Growth Index,25924,23612
Growth Portfolio,1997-03-31,F-108,MSEQX,Russell 1000 Growth Index,25161,22141
Growth Portfolio,1997-02-28,F-108,MSEQX,Russell 1000 Growth Index,26519,23408
Growth Portfolio,1997-01-31,F-108,MSEQX,Russell 1000 Growth Index,25972,23568
Growth Portfolio,1996-12-31,F-108,MSEQX,Russell 1000 Growth Index,24780,22023
Growth Portfolio,1996-11-30,F-108,MSEQX,Russell 1000 Growth Index,24584,22463
Growth Portfolio,1996-10-31,F-108,MSEQX,Russell 1000 Growth Index,23359,20894
Growth Portfolio,1996-09-30,F-108,MSEQX,Russell 1000 Growth Index,22889,20769
Growth Portfolio,1996-08-31,F-108,MSEQX,Russell 1000 Growth Index,21624,19359
Growth Portfolio,1996-07-31,F-108,MSEQX,Russell 1000 Growth Index,21013,18872
Growth Portfolio,1996-06-30,F-108,MSEQX,Russell 1000 Growth Index,22039,20047
Growth Portfolio,1996-05-31,F-108,MSEQX,Russell 1000 Growth Index,21758,20020
Growth Portfolio,1996-04-30,F-108,MSEQX,Russell 1000 Growth Index,20859,19344
Growth Portfolio,1996-03-31,F-108,MSEQX,Russell 1000 Growth Index,20619,18848
Growth Portfolio,1996-02-29,F-108,MSEQX,Russell 1000 Growth Index,20459,18824
Growth Portfolio,1996-01-31,F-108,MSEQX,Russell 1000 Growth Index,19710,18486
Growth Portfolio,1995-12-31,F-108,MSEQX,Russell 1000 Growth Index,18895,17887
Growth Portfolio,1995-11-30,F-108,MSEQX,Russell 1000 Growth Index,18728,17785
Growth Portfolio,1995-10-31,F-108,MSEQX,Russell 1000 Growth Index,17846,17120
Growth Portfolio,1995-09-30,F-108,MSEQX,Russell 1000 Growth Index,17903,17108
Growth Portfolio,1995-08-31,F-108,MSEQX,Russell 1000 Growth Index,16955,16354
Growth Portfolio,1995-07-31,F-108,MSEQX,Russell 1000 Growth Index,16773,16336
Growth Portfolio,1995-06-30,F-108,MSEQX,Russell 1000 Growth Index,16032,15684
Growth Portfolio,1995-05-31,F-108,MSEQX,Russell 1000 Growth Index,15511,15102
Growth Portfolio,1995-04-30,F-108,MSEQX,Russell 1000 Growth Index,14673,14594
Growth Portfolio,1995-03-31,F-108,MSEQX,Russell 1000 Growth Index,14323,14281
Growth Portfolio,1995-02-28,F-108,MSEQX,Russell 1000 Growth Index,14007,13877
Growth Portfolio,1995-01-31,F-108,MSEQX,Russell 1000 Growth Index,13431,13319
Growth Portfolio,1994-12-31,F-108,MSEQX,Russell 1000 Growth Index,13040,13040
Growth Portfolio,1994-11-30,F-108,MSEQX,Russell 1000 Growth Index,12953,12825
Growth Portfolio,1994-10-31,F-108,MSEQX,Russell 1000 Growth Index,13354,13250
Growth Portfolio,1994-09-30,F-108,MSEQX,Russell 1000 Growth Index,13028,12946
Growth Portfolio,1994-08-31,F-108,MSEQX,Russell 1000 Growth Index,13406,13123
Growth Portfolio,1994-07-31,F-108,MSEQX,Russell 1000 Growth Index,12694,12431
Growth Portfolio,1994-06-30,F-108,MSEQX,Russell 1000 Growth Index,12262,12020
Growth Portfolio,1994-05-31,F-108,MSEQX,Russell 1000 Growth Index,12628,12387
Growth Portfolio,1994-04-30,F-108,MSEQX,Russell 1000 Growth Index,12607,12202
Growth Portfolio,1994-03-31,F-108,MSEQX,Russell 1000 Growth Index,12446,12146
Growth Portfolio,1994-02-28,F-108,MSEQX,Russell 1000 Growth Index,12929,12763
Growth Portfolio,1994-01-31,F-108,MSEQX,Russell 1000 Growth Index,13101,13001
Growth Portfolio,1993-12-31,F-108,MSEQX,Russell 1000 Growth Index,12618,12707
Growth Portfolio,1993-11-30,F-108,MSEQX,Russell 1000 Growth Index,12181,12492
Growth Portfolio,1993-10-31,F-108,MSEQX,Russell 1000 Growth Index,12462,12576
Growth Portfolio,1993-09-30,F-108,MSEQX,Russell 1000 Growth Index,12307,12236
Growth Portfolio,1993-08-31,F-108,MSEQX,Russell 1000 Growth Index,11914,12327
Growth Portfolio,1993-07-31,F-108,MSEQX,Russell 1000 Growth Index,11583,11840
Growth Portfolio,1993-06-30,F-108,MSEQX,Russell 1000 Growth Index,11778,12056
Growth Portfolio,1993-05-31,F-108,MSEQX,Russell 1000 Growth Index,12004,12167
Growth Portfolio,1993-04-30,F-108,MSEQX,Russell 1000 Growth Index,11758,11755
Growth Portfolio,1993-03-31,F-108,MSEQX,Russell 1000 Growth Index,12054,12246
Growth Portfolio,1993-02-28,F-108,MSEQX,Russell 1000 Growth Index,11850,12014
Growth Portfolio,1993-01-31,F-108,MSEQX,Russell 1000 Growth Index,12033,12210
Growth Portfolio,1992-12-31,F-108,MSEQX,Russell 1000 Growth Index,12095,12352
Growth Portfolio,1992-11-30,F-108,MSEQX,Russell 1000 Growth Index,12084,12229
Growth Portfolio,1992-10-31,F-108,MSEQX,Russell 1000 Growth Index,11647,11721
Growth Portfolio,1992-09-30,F-108,MSEQX,Russell 1000 Growth Index,11472,11546
Growth Portfolio,1992-08-31,F-108,MSEQX,Russell 1000 Growth Index,11199,11417
Growth Portfolio,1992-07-31,F-108,MSEQX,Russell 1000 Growth Index,11361,11558
Growth Portfolio,1992-06-30,F-108,MSEQX,Russell 1000 Growth Index,10886,11063
Growth Portfolio,1992-05-31,F-108,MSEQX,Russell 1000 Growth Index,11189,11349
Growth Portfolio,1992-04-30,F-108,MSEQX,Russell 1000 Growth Index,11018,11267
Growth Portfolio,1992-03-31,F-108,MSEQX,Russell 1000 Growth Index,10967,11186
Growth Portfolio,1992-02-29,F-108,MSEQX,Russell 1000 Growth Index,11179,11501
Growth Portfolio,1992-01-31,F-108,MSEQX,Russell 1000 Growth Index,11098,11482
Growth Portfolio,1991-12-31,F-108,MSEQX,Russell 1000 Growth Index,11290,11765
Growth Portfolio,1991-11-30,F-108,MSEQX,Russell 1000 Growth Index,10130,10308
Growth Portfolio,1991-10-31,F-108,MSEQX,Russell 1000 Growth Index,10660,10579
Growth Portfolio,1991-09-30,F-108,MSEQX,Russell 1000 Growth Index,10410,10414
Growth Portfolio,1991-08-31,F-108,MSEQX,Russell 1000 Growth Index,10750,10599
Growth Portfolio,1991-07-31,F-108,MSEQX,Russell 1000 Growth Index,10440,10256
